2014-02-14 15:30:33,482 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Fri Feb 14 15:30:33 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-17 11:02:08,749 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Mon Feb 17 10:49:12 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2014-02-17 11:02:08,780 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2014-02-17 11:02:08,783 | INFO  | Destroying hawtio authentication filter | io.hawt.web.AuthenticationFilter | ActiveMQ ShutdownHook
2014-02-17 11:03:17,385 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Mon Feb 17 11:03:17 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-17 11:03:18,458 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2014-02-17 11:03:18,493 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:03:18,863 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 11:03:18,877 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 11:03:19,029 | INFO  | Recovery replayed 4241 operations from the journal in 0.162 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 11:03:19,172 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50446-1392663799047-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:03:19,330 | INFO  | Listening for connections at: ssl://Davids-MacBook-Pro-3.local:61626?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-17 11:03:19,333 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | main
2014-02-17 11:03:19,335 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50446-1392663799047-0:1) started | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:03:19,337 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:03:19,339 | WARN  | Store limit is 102400 mb, whilst the data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/kahadb only has 5918 mb of usable space - resetting to maximum available disk space: 5918 mb | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:03:19,341 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage only has 5918 mb of usable space - resetting to maximum available 5918 mb. | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:03:19,713 | INFO  | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-) | io.hawt.jmx.JmxTreeWatcher | main
2014-02-17 11:03:19,720 | INFO  | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal" | io.hawt.web.AuthenticationFilter | main
2014-02-17 11:03:19,759 | INFO  | Using file upload directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/tmp/uploads | io.hawt.web.UploadServlet | main
2014-02-17 11:03:19,770 | INFO  | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml | /hawtio | main
2014-02-17 11:03:19,937 | INFO  | ActiveMQ WebConsole available at http://localhost:8171/ | org.apache.activemq.web.WebConsoleStarter | main
2014-02-17 11:03:19,963 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2014-02-17 11:03:21,209 | ERROR | Could not accept connection from tcp://127.0.0.1:50447: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 11:03:29,223 | ERROR | Could not accept connection from tcp://127.0.0.1:50449: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 11:03:45,238 | ERROR | Could not accept connection from tcp://127.0.0.1:50453: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 11:04:12,831 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50446-1392663799047-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-17 11:04:13,245 | INFO  | Connector ssl stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2014-02-17 11:04:13,249 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2014-02-17 11:04:13,249 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-17 11:04:13,250 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-17 11:04:13,250 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2014-02-17 11:04:13,475 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50446-1392663799047-0:1) uptime 55.011 seconds | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-17 11:04:13,476 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50446-1392663799047-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2014-02-17 11:04:13,477 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Mon Feb 17 11:03:17 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2014-02-17 11:04:13,507 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2014-02-17 11:04:13,510 | INFO  | Destroying hawtio authentication filter | io.hawt.web.AuthenticationFilter | ActiveMQ ShutdownHook
2014-02-17 11:12:51,114 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6833f0de: startup date [Mon Feb 17 11:12:51 PST 2014]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2014-02-17 11:12:52,192 | INFO  | PListStore:[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2014-02-17 11:12:52,231 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:12:52,581 | INFO  | KahaDB is version 5 | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 11:12:52,595 | INFO  | Recovering from the journal ... | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 11:12:52,743 | INFO  | Recovery replayed 4253 operations from the journal in 0.157 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2014-02-17 11:12:52,885 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50633-1392664372761-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:12:53,042 | INFO  | Listening for connections at: ssl://Davids-MacBook-Pro-3.local:61626?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2014-02-17 11:12:53,046 | INFO  | Connector ssl started | org.apache.activemq.broker.TransportConnector | main
2014-02-17 11:12:53,050 | INFO  | Apache ActiveMQ 5.9.0 (broker-b, ID:Davids-MacBook-Pro-3.local-50633-1392664372761-0:1) started | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:12:53,052 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:12:53,054 | WARN  | Store limit is 102400 mb, whilst the data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/kahadb only has 5910 mb of usable space - resetting to maximum available disk space: 5910 mb | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:12:53,056 | ERROR | Temporary Store limit is 51200 mb, whilst the temporary data directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/data/broker-b/tmp_storage only has 5910 mb of usable space - resetting to maximum available 5910 mb. | org.apache.activemq.broker.BrokerService | main
2014-02-17 11:12:53,431 | INFO  | Welcome to hawtio 1.2-M23 : http://hawt.io/ : Don't cha wish your console was hawt like me? ;-) | io.hawt.jmx.JmxTreeWatcher | main
2014-02-17 11:12:53,437 | INFO  | Starting hawtio authentication filter, JAAS realm: "activemq" authorized role: "admins" role principal classes: "org.apache.activemq.jaas.GroupPrincipal" | io.hawt.web.AuthenticationFilter | main
2014-02-17 11:12:53,477 | INFO  | Using file upload directory: /Users/davidlaube/Documents/Projects/ActiveMQ/amq-example/apache-activemq-5.9.0-b/tmp/uploads | io.hawt.web.UploadServlet | main
2014-02-17 11:12:53,489 | INFO  | jolokia-agent: Using access restrictor classpath:/jolokia-access.xml | /hawtio | main
2014-02-17 11:12:53,664 | INFO  | ActiveMQ WebConsole available at http://localhost:8171/ | org.apache.activemq.web.WebConsoleStarter | main
2014-02-17 11:12:53,691 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2014-02-17 11:12:56,166 | ERROR | Could not accept connection from tcp://127.0.0.1:50634: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 11:13:04,178 | ERROR | Could not accept connection from tcp://127.0.0.1:50635: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 11:13:20,197 | ERROR | Could not accept connection from tcp://127.0.0.1:50642: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-1
2014-02-17 11:13:50,214 | ERROR | Could not accept connection from tcp://127.0.0.1:50645: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-3
2014-02-17 11:14:20,232 | ERROR | Could not accept connection from tcp://127.0.0.1:50655: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-5
2014-02-17 11:14:50,274 | ERROR | Could not accept connection from tcp://127.0.0.1:50659: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-7
2014-02-17 11:15:20,302 | ERROR | Could not accept connection from tcp://127.0.0.1:50663: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-9
2014-02-17 11:15:50,333 | ERROR | Could not accept connection from tcp://127.0.0.1:50670: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-11
2014-02-17 11:16:20,351 | ERROR | Could not accept connection from tcp://127.0.0.1:50683: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-13
2014-02-17 11:16:50,372 | ERROR | Could not accept connection from tcp://127.0.0.1:50694: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-15
2014-02-17 11:17:20,386 | ERROR | Could not accept connection from tcp://127.0.0.1:50697: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-17
2014-02-17 11:17:50,399 | ERROR | Could not accept connection from tcp://127.0.0.1:50707: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-19
2014-02-17 11:18:20,414 | ERROR | Could not accept connection from tcp://127.0.0.1:50725: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-21
2014-02-17 11:18:50,433 | ERROR | Could not accept connection from tcp://127.0.0.1:50731: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-23
2014-02-17 11:19:20,449 | ERROR | Could not accept connection from tcp://127.0.0.1:50740: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-25
2014-02-17 11:19:50,466 | ERROR | Could not accept connection from tcp://127.0.0.1:50747: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-27
2014-02-17 11:20:20,488 | ERROR | Could not accept connection from tcp://127.0.0.1:50776: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-29
2014-02-17 11:20:50,508 | ERROR | Could not accept connection from tcp://127.0.0.1:50790: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-31
2014-02-17 11:21:20,528 | ERROR | Could not accept connection from tcp://127.0.0.1:50811: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-33
2014-02-17 11:21:50,553 | ERROR | Could not accept connection from tcp://127.0.0.1:50813: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-35
2014-02-17 11:22:20,569 | ERROR | Could not accept connection from tcp://127.0.0.1:50841: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-37
2014-02-17 11:22:50,589 | ERROR | Could not accept connection from tcp://127.0.0.1:50848: javax.net.ssl.SSLHandshakeException: Received fatal alert: certificate_unknown | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[broker-b] Task-39
